name,cost_center,ccs,address,city,latitude,longitude,franchise,store_brand,display_brand,op_status,division_name,distance,country,url,services,franchise_brand
51011,51011,2,Trondheimsvegen 336,Eidsvoll Verk,60.30233001,11.16650676,0,CIRCLEK,CIRCLEK,Open,europe,3146.594307803607,NO,/store-locator/NO/eidsvoll-verk/trondheimsvegen-336/51011,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
27121,27121,2,MACKVÄGEN 1,Skellefteå,64.73717,20.96435,0,CIRCLEK,CIRCLEK,Open,europe,3147.821087790504,SE,/store-locator/SE/skelleftea/mackvaegen-1/27121,"EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL, EU_WINDSHIELD_LIQUID_ON_PUMP, EU_CAR_RENTAL",NA
53079,53079,2,Tranbylia 1,Tranby,59.81220,10.27027,0,CIRCLEK,CIRCLEK,Open,europe,3148.3426304840777,NO,/store-locator/NO/tranby/tranbylia-1/53079,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51537,51537,2,Rosenkrantzgata 156,Drammen,59.75165,10.16267,0,CIRCLEK,CIRCLEK,Open,europe,3148.6160605390405,NO,/store-locator/NO/drammen/rosenkrantzgata-156/51537,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51565,51565,2,Hegsbroveien 22,Lier,59.78379821,10.24448585,0,CIRCLEK,CIRCLEK,Open,europe,3149.2869421394525,NO,/store-locator/NO/lier/hegsbroveien-22/51565,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51566,51566,2,DRAMMENSVEIEN 263,LIERSKOGEN,59.81789016,10.32897377,0,CIRCLEK,CIRCLEK,Open,europe,3149.918297228484,NO,/store-locator/NO/lierskogen/drammensveien-263/51566,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53890,53890,2,Industrivegen 9,Dal,60.25318527,11.18202018,0,CIRCLEK,CIRCLEK,Open,europe,3150.215727034255,NO,/store-locator/NO/dal/industrivegen-9/53890,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
54479,54479,2,GRAMSBORGVEIEN 2,DRAMMEN,59.719307,10.151992,0,CIRCLEK,CIRCLEK,Open,europe,3150.3065997366407,NO,/store-locator/NO/drammen/gramsborgveien-2/54479,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
52862,52862,2,Grønland 13,Drammen,59.74040985,10.19834518,0,CIRCLEK,CIRCLEK,Open,europe,3150.5056491113196,NO,/store-locator/NO/drammen/groenland-13/52862,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53913,53913,2,Ringeriksveien 18,Lier,59.77150344,10.26412677,0,CIRCLEK,CIRCLEK,Open,europe,3150.7128471227384,NO,/store-locator/NO/lier/ringeriksveien-18/53913,"EU_ADBLUE_SERVICE, EU_ROUTEX_ATLAS, EU_SHOWER, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_FUEL",NA
51538,51538,2,ENGENE 30,DRAMMEN,59.74313,10.21074,0,CIRCLEK,CIRCLEK,Open,europe,3150.743429847035,NO,/store-locator/NO/drammen/engene-30/51538,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53933,53933,2,ANKERVEIEN 121,OSLO,59.96253,10.64409,0,CIRCLEK,CIRCLEK,Open,europe,3151.1197399551565,NO,/store-locator/NO/oslo/ankerveien-121/53933,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53974,53974,2,Hamangskogen 10,Sandvika,59.89358139,10.51382827,0,CIRCLEK,CIRCLEK,Open,europe,3151.2123267040374,NO,/store-locator/NO/sandvika/hamangskogen-10/53974,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
55289,55289,2,Holmen,Drammen,59.73706,10.22314,0,TRUCK,TRUCK,Open,europe,3151.537391325866,NO,/store-locator/NO/drammen/holmen/55289,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
54736,54736,2,Edvard Griegs veg 49,Gardermoen,60.17938232,11.08155632,0,CIRCLEK,CIRCLEK,Open,europe,3151.6422863812277,NO,/store-locator/NO/gardermoen/edvard-griegs-veg-49/54736,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51403,51403,2,Nadderudveien 55,Bekkestua,59.92787,10.59654,0,CIRCLEK,CIRCLEK,Open,europe,3151.7567239657287,NO,/store-locator/NO/bekkestua/nadderudveien-55/51403,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51540,51540,2,Rundtom 2,Drammen,59.72977447,10.22436809,0,CIRCLEK,CIRCLEK,Open,europe,3152.0390202873436,NO,/store-locator/NO/drammen/rundtom-2/51540,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_ATM, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51395,51395,2,Askerveien 61,Asker,59.83479,10.44215,0,CIRCLEK,CIRCLEK,Open,europe,3152.5783309699136,NO,/store-locator/NO/asker/askerveien-61/51395,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_FUEL",NA
53106,53106,2,Lilleakerveien 32b,Oslo,59.92166,10.63597,0,CIRCLEK,CIRCLEK,Open,europe,3153.4453332383937,NO,/store-locator/NO/oslo/lilleakerveien-32b/53106,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_WIFI, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51754,51754,2,Kåsmyra,Drangedal,59.08990097,9.064596176,0,CIRCLEK,CIRCLEK,Open,europe,3153.6106221275804,NO,/store-locator/NO/drangedal/kasmyra/51754,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51188,51188,2,KJØLABAKKEN 32,Flisa,60.61267471,12.00498867,0,CIRCLEK,CIRCLEK,Open,europe,3153.814880639023,NO,/store-locator/NO/flisa/kjoelabakken-32/51188,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51434,51434,2,Viggo Hansteens v. 1,Oslo,59.93769,10.68439,0,CIRCLEK,CIRCLEK,Open,europe,3154.0175816436517,NO,/store-locator/NO/oslo/viggo-hansteens-v-1/51434,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
51064,51064,2,Trondheimsveien 249,Jessheim,60.18579864,11.17272853,0,CKAUTOMAT,CKAUTOMAT,Open,europe,3154.1987942491924,NO,/store-locator/NO/jessheim/trondheimsveien-249/51064,"EU_ADBLUE_SERVICE, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
54453,54453,2,Drammensveien 161,Oslo,59.92222,10.67600,0,CIRCLEK,CIRCLEK,Open,europe,3154.7244401325693,NO,/store-locator/NO/oslo/drammensveien-161/54453,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_FUEL",NA
55454,55454,2,Rolfsbuktveien 2,Fornebu,59.8948312,10.6270081,0,CIRCLEK,CIRCLEK,Open,europe,3154.85385223004,NO,/store-locator/NO/fornebu/rolfsbuktveien-2/55454,"EU_CARWASH_JETWASH, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_FUEL",NA
51910,51910,2,Livold,Lindesnes,58.08760452,7.291830062,0,CIRCLEK,CIRCLEK,Open,europe,3155.3303364273165,NO,/store-locator/NO/lindesnes/livold/51910,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_GAS, EU_MOBILE_PAYMENTS_FUEL",NA
53105,53105,2,Vitaminveien 1B,Oslo,59.94615936,10.77622032,0,CIRCLEK,CIRCLEK,Open,europe,3156.49314419656,NO,/store-locator/NO/oslo/vitaminveien-1b/53105,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
51435,51435,2,Uelands gate 55,Oslo,59.9287033,10.7502613,0,CIRCLEK,CIRCLEK,Open,europe,3156.7511150429327,NO,/store-locator/NO/oslo/uelands-gate-55/51435,"EU_CARWASH_JETWASH, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
51063,51063,2,TRONDHEIMSVEIEN 80,Jessheim,60.14193725,11.17080974,0,CIRCLEK,CIRCLEK,Open,europe,3156.9297928964716,NO,/store-locator/NO/jessheim/trondheimsveien-80/51063,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51593,51593,2,Slemmestadveien 67,Slemmestad,59.78273391,10.48839283,0,CIRCLEK,CIRCLEK,Open,europe,3157.406552271251,NO,/store-locator/NO/slemmestad/slemmestadveien-67/51593,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
55474,55474,2,Refstadveien 52,Oslo,59.94194920,10.80907978,0,CIRCLEK,CIRCLEK,Open,europe,3157.839369168394,NO,/store-locator/NO/oslo/refstadveien-52/55474,"EU_CARWASH_JETWASH, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
55476,55476,2,Østre Aker vei 29,Oslo,59.92735932,10.81043276,0,CIRCLEK,CIRCLEK,Open,europe,3158.8125803608873,NO,/store-locator/NO/oslo/oestre-aker-vei-29/55476,"EU_CARWASH_JETWASH, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
51109,51109,2,Kapellveien 80,Nesoddtangen,59.84923553,10.65954399,0,CIRCLEK,CIRCLEK,Open,europe,3158.822673356889,NO,/store-locator/NO/nesoddtangen/kapellveien-80/51109,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
55374,55374,2,BROBEKKVEIEN 50,OSLO,59.93543,10.82668,0,CIRCLEK,CIRCLEK,Open,europe,3158.8321435054204,NO,/store-locator/NO/oslo/brobekkveien-50/55374,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
56074,56074,2,Grønlikaia,Oslo,59.89621,10.75434,0,TRUCK,TRUCK,Open,europe,3158.952597559477,NO,/store-locator/NO/oslo/groenlikaia/56074,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
54742,54742,2,Østensjøveien 32,Oslo,59.91145,10.81142,0,CIRCLEK,CIRCLEK,Open,europe,3159.85829512049,NO,/store-locator/NO/oslo/oestensjoeveien-32/54742,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
56063,56063,2,Strømsveien 314,Oslo,59.93614,10.86397,0,TRUCK,TRUCK,Open,europe,3160.01117380217,NO,/store-locator/NO/oslo/stroemsveien-314/56063,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
52929,52929,2,Nils Hansens vei 15,Oslo,59.91086,10.82049,0,CIRCLEK,CIRCLEK,Open,europe,3160.1939456596533,NO,/store-locator/NO/oslo/nils-hansens-vei-15/52929,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_WIFI, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_FUEL",NA
51553,51553,2,Haslestadlinna 2,Hof,59.52960205,10.09040164,0,BEST,BEST,Open,europe,3160.2790147146466,NO,/store-locator/NO/hof/haslestadlinna-2/51553,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
54428,54428,2,Tevlingveien 19,Oslo,59.93030166,10.86766624,0,CIRCLEK,CIRCLEK,Open,europe,3160.5046558040945,NO,/store-locator/NO/oslo/tevlingveien-19/54428,"EU_ADBLUE_SERVICE, EU_CARWASH_JETWASH, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51051,51051,2,Trondheimsveien 125,Skedsmokorset,60.00479507,11.03175544,0,CIRCLEK,CIRCLEK,Open,europe,3161.134404089605,NO,/store-locator/NO/skedsmokorset/trondheimsveien-125/51051,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
55379,55379,2,Bølerveien 34,Frogner,60.01718139,11.06865978,0,CIRCLEK,CIRCLEK,Open,europe,3161.5520381716797,NO,/store-locator/NO/frogner/boelerveien-34/55379,"EU_ADBLUE_SERVICE, EU_CARWASH_JETWASH, EU_LOUNGE, EU_ROUTEX_ATLAS, EU_SHOWER, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_TRUCK_PARKING, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRACKERS_CLUB, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53997,53997,2,Lambertseterveien 70,Oslo,59.87922,10.82041,0,CIRCLEK,CIRCLEK,Open,europe,3162.2083932380324,NO,/store-locator/NO/oslo/lambertseterveien-70/53997,"EU_CARWASH_JETWASH, EU_MADE_TO_GO_FAST_FOOD, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51056,51056,2,Frognervegen 2,Frogner,60.02449,11.10348,0,CKAUTOMAT,CKAUTOMAT,Open,europe,3162.2249308939704,NO,/store-locator/NO/frogner/frognervegen-2/51056,EU_ROUTEX_ATLAS,NA
51442,51442,2,Oberst Rodes vei 39b,Oslo,59.87120,10.80668,0,CIRCLEK,CIRCLEK,Open,europe,3162.2680648557625,NO,/store-locator/NO/oslo/oberst-rodes-vei-39b/51442,"EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53841,53841,2,ROBSRUDVEIEN 1,LØRENSKOG,59.94164276,10.94538497,0,CIRCLEK,CIRCLEK,Open,europe,3162.332995602131,NO,/store-locator/NO/loerenskog/robsrudveien-1/53841,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51428,51428,2,Bølerlia 1,Oslo,59.88305,10.84295,0,CIRCLEK,CIRCLEK,Open,europe,3162.7056839211555,NO,/store-locator/NO/oslo/boelerlia-1/51428,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51812,51812,2,Ivar Aasens gate 1,Skien,59.2173767,9.603444099,0,CIRCLEK,CIRCLEK,Open,europe,3163.7659895167512,NO,/store-locator/NO/skien/ivar-aasens-gate-1/51812,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51053,51053,2,Åråsveien 3,Kjeller,59.96881485,11.05204391,0,CIRCLEK,CIRCLEK,Open,europe,3164.0971347363597,NO,/store-locator/NO/kjeller/arasveien-3/51053,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
55348,55348,2,Strømsveien 180,Fjellhamar,59.93389892,10.98458004,0,CIRCLEK,CIRCLEK,Open,europe,3164.1143868310755,NO,/store-locator/NO/fjellhamar/stroemsveien-180/55348,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_HIGH_SPEED_CHARGER, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_FUEL",NA
51698,51698,2,Lågaveien 88,Svarstad,59.398592,9.972049,0,CKAUTOMAT,CKAUTOMAT,Open,europe,3164.6475732178546,NO,/store-locator/NO/svarstad/lagaveien-88/51698,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
54700,54700,2,Ulefossvegen 46,Skien,59.19501495,9.597679138,0,CIRCLEK,CIRCLEK,Open,europe,3164.9903591546977,NO,/store-locator/NO/skien/ulefossvegen-46/54700,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
54734,54734,2,E18 Grelland 1,Holmestrand,59.51415634,10.20429134,0,CIRCLEK,CIRCLEK,Open,europe,3165.0589989876926,NO,/store-locator/NO/holmestrand/e18-grelland-1/54734,"EU_ADBLUE_SERVICE, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_HIGH_SPEED_CHARGER, EU_MOBILE_PAYMENTS_FUEL",NA
51813,51813,2,Telemarksvegen 61,Skien,59.18642425,9.60505867,0,CIRCLEK,CIRCLEK,Open,europe,3165.784827113404,NO,/store-locator/NO/skien/telemarksvegen-61/51813,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53113,53113,2,Håvundvegen 210,Skien,59.19809341,9.630448341,0,CIRCLEK,CIRCLEK,Open,europe,3165.9009523360705,NO,/store-locator/NO/skien/havundvegen-210/53113,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51177,51177,2,OSLOVEGEN,SKARNES,60.25507736,11.6733036,0,CIRCLEK,CIRCLEK,Open,europe,3166.028598960536,NO,/store-locator/NO/skarnes/oslovegen/51177,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51113,51113,2,SKIVEIEN 55,KOLBOTN,59.81026,10.80671,0,CIRCLEK,CIRCLEK,Open,europe,3166.1593136121023,NO,/store-locator/NO/kolbotn/skiveien-55/51113,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51058,51058,2,Haldenvegen 324,Sørum,60.0206157,11.2256015,0,CIRCLEK,CIRCLEK,Open,europe,3166.469590378163,NO,/store-locator/NO/soerum/haldenvegen-324/51058,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51816,51816,2,Porsgrunnsvegen 192,Skien,59.17118072,9.633481025,0,CIRCLEK,CIRCLEK,Open,europe,3167.713153102179,NO,/store-locator/NO/skien/porsgrunnsvegen-192/51816,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
53121,53121,2,Øvre Hagaveg 1B,Årnes,60.121273,11.465293,0,CIRCLEK,CIRCLEK,Open,europe,3167.8485617312267,NO,/store-locator/NO/arnes/oevre-hagaveg-1b/53121,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
51181,51181,2,Slomarka 9,Skarnes,60.24844741,11.74472713,0,TRUCK,TRUCK,Open,europe,3168.7718756077793,NO,/store-locator/NO/skarnes/slomarka-9/51181,"EU_ROUTEX_ATLAS, EU_TRUCKDIESEL_NETWORK",NA
51019,51019,2,Fetveien 425,Fetsund,59.92723846,11.15051651,0,CIRCLEK,CIRCLEK,Open,europe,3169.991076469543,NO,/store-locator/NO/fetsund/fetveien-425/51019,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL",NA
